author_name,author_gender,birthplace,pub_date,book_id,book_title,genre,pages,book_average_rating,book_fullurl
Dan Chaon,male,United States,2009,6251222,Await Your Reply,Fiction,324,3.54,https://www.goodreads.com/book/show/6251222-await-your-reply
Sara  Humphreys,female,United States,2009,10880685,The Amoveo Legacy,Fantasy,210,3.83,https://www.goodreads.com/book/show/10880685-unleashed
Colm Tóibín,male,Ireland,2009,4954833,Brooklyn,Fiction,262,3.65,https://www.goodreads.com/book/show/4954833-brooklyn
David Cristofano,male,United States,2009,3525895,The Girl She Used to Be,Fiction,241,3.5,https://www.goodreads.com/book/show/3525895-the-girl-she-used-to-be
Jonathan Tropper,male,United States,2009,6224935,This is Where I Leave You,Fiction,339,3.89,https://www.goodreads.com/book/show/6224935-this-is-where-i-leave-you
Robert Goolrick,male,United States,2009,4929705,A Reliable Wife,Fiction,291,3.26,https://www.goodreads.com/book/show/4929705-a-reliable-wife
Colum McCann,male,Ireland,2009,5941033,Let the Great World Spin,Fiction,351,3.94,https://www.goodreads.com/book/show/5941033-let-the-great-world-spin
Katherine Howe,female,United States,2009,4836308,The Physick Book of Deliverance Dane,Historical,371,3.7,https://www.goodreads.com/book/show/4836308-the-physick-book-of-deliverance-dane
Barbara Demick,female,United States,2009,40604846,Nothing to Envy: Ordinary Lives in North Korea,Nonfiction,316,4.43,https://www.goodreads.com/book/show/40604846-nothing-to-envy
Dave Cullen,male,United States,2009,5632446,Columbine,Nonfiction,417,4.28,https://www.goodreads.com/book/show/5632446-columbine
Michelle Malkin,female,United States,2009,6508023,"Culture of Corruption: Obama and His Team of Tax Cheats, Crooks, and Cronies",Nonfiction,376,3.98,https://www.goodreads.com/book/show/6508023-culture-of-corruption
أحمد العسيلي,male,Egypt,2009,6681613'],كتاب مالوش اسم,Nonfiction,193,3.39,https://www.goodreads.com/book/show/6681613
Kerstin Gier,male,Germany,2009,6325285,Ruby Red,Fantasy,324,4.12,https://www.goodreads.com/book/show/6325285-rubinrot
Marissa Farrar,female,United Kingdom,2009,7798911,Alone,Paranormal,207,3.58,https://www.goodreads.com/book/show/7798911-alone
Karen Luellen,female,Germany,2009,12828201,Winter's Awakening: The Metahumans Emerge,Young Adult,220,3.78,https://www.goodreads.com/book/show/12828201-winter-s-awakening
Catherine Jinks,female,Australia,2009,5266733,The Reformed Vampire Support Group,Paranormal,362,3.49,https://www.goodreads.com/book/show/5266733-the-reformed-vampire-support-group
Alyxandra Harvey,female,Canada,2009,6707693,My Love Lies Bleeding,Paranormal,248,3.97,https://www.goodreads.com/book/show/6707693-my-love-lies-bleeding
Claude Bouchard,male,Canada,2009,6702002,Vigilante,Mystery,252,3.75,https://www.goodreads.com/book/show/6702002-vigilante
Catherine Bybee,female,United States,2009,6414434,Binding Vows,Science Fiction,292,3.98,https://www.goodreads.com/book/show/6414434-binding-vows
Janet Chapman,female,United States,2009,4052982,Moonlight Warrior,Romance,355,4.22,https://www.goodreads.com/book/show/4052982-moonlight-warrior
Oliver Bowden,male,United Kingdom,2009,7205214,Assassin's Creed: Renaissance,Fantasy,516,3.74,https://www.goodreads.com/book/show/7205214-assassin-s-creed
Rhiannon Frater,female,United States,2009,6718719,Siege,Horror,416,4.15,https://www.goodreads.com/book/show/6718719-siege
S.G. Browne,male,United States,2009,5149517,Breathers: A Zombie's Lament,Horror,310,3.83,https://www.goodreads.com/book/show/5149517-breathers
Annabel Joseph,female,United States,2009,36531660,Comfort Object,Erotica,248,3.74,https://www.goodreads.com/book/show/36531660-comfort-object
Eileen Cook,female,United States,2009,6431026,Getting Revenge on Lauren Wood,Young Adult,261,3.74,https://www.goodreads.com/book/show/6431026-getting-revenge-on-lauren-wood
Carrie Vaughn,female,United States,2009,6553352,Voices of Dragons,Fantasy,309,3.69,https://www.goodreads.com/book/show/6553352-voices-of-dragons
بلال فضل,male,Egypt,2009,7706102'],ضحك مجروح,Politics,237,3.61,https://www.goodreads.com/book/show/7706102
Aprilynne Pike,female,United States,2009,6801582,Spells,Fantasy,359,3.98,https://www.goodreads.com/book/show/6801582-spells
P.C. Cast,female,United States,2009,6917952,Burned,Paranormal,323,3.98,https://www.goodreads.com/book/show/6917952-burned
Stephenie Meyer,male,United States,2009,7937462,The Short Second Life of Bree Tanner,Young Adult,178,3.5,https://www.goodreads.com/book/show/7937462-the-short-second-life-of-bree-tanner
Jeff Kinney,male,United States,2009,3293821,The Last Straw,Humor,218,4.12,https://www.goodreads.com/book/show/3293821-the-last-straw
Kristin Cashore,male,United States,2009,6137154,Fire,Fantasy,480,4.12,https://www.goodreads.com/book/show/6137154-fire
Nonna Bannister,male,Russia,2009,5046846,The Secret Holocaust Diaries: The Untold Story of Nonna Bannister,Nonfiction,299,3.87,https://www.goodreads.com/book/show/5046846-the-secret-holocaust-diaries
Tymber Dalton,female,United States,2009,15739921,The Reluctant Dom,Erotica,318,4.17,https://www.goodreads.com/book/show/15739921-the-reluctant-dom
Kai Meyer,male,Germany,2009,11595072,Arcadia Awakens,Fantasy,451,3.76,https://www.goodreads.com/book/show/11595072-arcadia-awakens
Varsha Dixit,female,India,2009,7286942,Right Fit Wrong Shoe,Romance,234,3.44,https://www.goodreads.com/book/show/7286942-right-fit-wrong-shoe
C.C. Cole,female,United States,2009,8301125,Act of Redemption,Fantasy,194,4.45,https://www.goodreads.com/book/show/8301125-act-of-redemption
Tsugumi Ohba,male,Japan,2009,6735082,"Bakuman, Band 1: Traum und Realität",Sequential Art,208,4.17,https://www.goodreads.com/book/show/6735082-bakuman-band-1
Kazue Kato,male,Japan,2009,9876989,"Blue Exorcist, Vol. 1",Sequential Art,200,4.37,https://www.goodreads.com/book/show/9876989-blue-exorcist-vol-1
S.J. Frost,female,United States,2009,7052147,Conquest,Romance,379,4.05,https://www.goodreads.com/book/show/7052147-conquest
Mary Calmes,female,United States,2009,7093114,A Matter of Time Book II,Romance,140,4.16,https://www.goodreads.com/book/show/7093114-a-matter-of-time-book-ii
Isabelle Rowan,female,United Kingdom,2009,6348864,A Note in the Margin,Romance,276,3.96,https://www.goodreads.com/book/show/6348864-a-note-in-the-margin
Lynn Lorenz,female,United States,2009,6386041,Edward Unconditionally,Romance,197,3.88,https://www.goodreads.com/book/show/6386041-edward-unconditionally
Tere Michaels,female,United States,2009,6767850,Love & Loyalty,Romance,201,4.04,https://www.goodreads.com/book/show/6767850-love-loyalty
Brooke McKinley,female,United States,2009,7016638,Shades of Gray,Romance,246,4.05,https://www.goodreads.com/book/show/7016638-shades-of-gray
Crystal Rose,male,United States,2009,6897264,"I'll Be Your Drill, Soldier",Romance,186,4.1,https://www.goodreads.com/book/show/6897264-i-ll-be-your-drill-soldier
Madeleine Urban,female,United States,2009,6782412,Warrior's Cross,Romance,316,3.97,https://www.goodreads.com/book/show/6782412-warrior-s-cross
Sean Kennedy,male,Australia,2009,6430659,Tigers and Devils,Romance,376,4.1,https://www.goodreads.com/book/show/6430659-tigers-and-devils
Jane Seville,female,United States,2009,6382879,Zero at the Bone,Romance,308,4.13,https://www.goodreads.com/book/show/6382879-zero-at-the-bone
S.L. Naeole,female,United States,2009,8081589,Falling From Grace,Paranormal,474,3.84,https://www.goodreads.com/book/show/8081589-falling-from-grace
Janette Rallison,female,United States,2009,4570667,Just One Wish,Young Adult,272,4.02,https://www.goodreads.com/book/show/4570667-just-one-wish
Steven D. Levitt,male,United States,2009,6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",Nonfiction,270,3.98,https://www.goodreads.com/book/show/6402364-superfreakonomics
Sarah MacLean,female,United States,2009,3751593,The Season,Historical,343,3.81,https://www.goodreads.com/book/show/3751593-the-season
Amber Kizer,female,United States,2009,5843145,Meridian,Young Adult,320,3.71,https://www.goodreads.com/book/show/5843145-meridian
Nancy Holzner,male,United States,2009,6591459,Deadtown,Fantasy,326,3.53,https://www.goodreads.com/book/show/6591459-deadtown
Nicole Peeler,female,United States,2009,6389874,Tempest Rising,Fantasy,357,3.65,https://www.goodreads.com/book/show/6389874-tempest-rising
Kate Griffin,male,United Kingdom,2009,6186355,A Madness of Angels,Fantasy,613,3.75,https://www.goodreads.com/book/show/6186355-a-madness-of-angels
Eric Metaxas,male,United States,2009,7501962,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",Biography,608,4.21,https://www.goodreads.com/book/show/7501962-bonhoeffer
Christy Leigh Stewart,male,United States,2009,6550857,Familiar Scars,Romance,184,3.95,https://www.goodreads.com/book/show/6550857-familiar-scars
J.J. Hebert,male,United States,2009,6599506,Unconventional,Fiction,332,3.55,https://www.goodreads.com/book/show/6599506-unconventional
Percival Everett,male,United States,2009,6080748,I Am Not Sidney Poitier,Fiction,234,3.88,https://www.goodreads.com/book/show/6080748-i-am-not-sidney-poitier
Jerry Pinkney,male,United States,2009,6534132,The Lion and the Mouse,Childrens,40,4.24,https://www.goodreads.com/book/show/6534132-the-lion-and-the-mouse
Brom,male,United States,2009,6308379,The Child Thief,Fantasy,476,4.09,https://www.goodreads.com/book/show/6308379-the-child-thief
Laura Whitcomb,female,United States,2009,3920088,The Fetch,Fantasy,380,3.07,https://www.goodreads.com/book/show/3920088-the-fetch
Justine Larbalestier,female,Australia,2009,6380296,Liar,Young Adult,376,3.3,https://www.goodreads.com/book/show/6380296-liar
Lauren Groff,female,United States,2009,3734317,Delicate Edible Birds and Other Stories,Short Stories,306,3.98,https://www.goodreads.com/book/show/3734317-delicate-edible-birds-and-other-stories
Jill Dawson,female,United Kingdom,2009,6123677,The Great Lover,Historical,310,3.24,https://www.goodreads.com/book/show/6123677-the-great-lover
Amy Reed,female,United States,2009,6323474,Beautiful,Young Adult,232,3.67,https://www.goodreads.com/book/show/6323474-beautiful
Paula Morris,female,New Zealand,2009,6261081,Ruined,Young Adult,304,3.83,https://www.goodreads.com/book/show/6261081-ruined
Beth Pattillo,male,United States,2009,5928721,Jane Austen Ruined My Life,Fiction,270,3.35,https://www.goodreads.com/book/show/5928721-jane-austen-ruined-my-life
Amanda Marrone,female,United States,2009,5648871,Devoured,Young Adult,304,3.7,https://www.goodreads.com/book/show/5648871-devoured
Malinda Lo,female,China,2009,6472451,Ash,Fantasy,264,3.62,https://www.goodreads.com/book/show/6472451-ash
Charlotte Featherstone,male,Canada,2009,5437008,Addicted,Romance,443,3.82,https://www.goodreads.com/book/show/5437008-addicted
Jess Michaels,female,United States,2009,5532725,Taboo,Romance,262,3.75,https://www.goodreads.com/book/show/5532725-taboo
A.S. King,male,United States,2009,3873328,The Dust of 100 Dogs,Young Adult,336,3.62,https://www.goodreads.com/book/show/3873328-the-dust-of-100-dogs
Esther M. Friesner,female,United States,2009,6135633,Sphinx's Princess,Historical,370,3.96,https://www.goodreads.com/book/show/6135633-sphinx-s-princess
Christy Reece,female,United States,2009,6192480,Rescue Me,Romance,362,3.97,https://www.goodreads.com/book/show/6192480-rescue-me
Kirsty Eagar,female,Australia,2009,6989576,Raw Blue,Young Adult,274,3.71,https://www.goodreads.com/book/show/6989576-raw-blue
T. Rafael Cimino,male,United States,2009,7443012,Mid Ocean,Fiction,422,3.99,https://www.goodreads.com/book/show/7443012-mid-ocean
Obert Skye,male,United States,2009,6580970,Leven Thumps and the Ruins of Alder,Fantasy,363,4.09,https://www.goodreads.com/book/show/6580970-leven-thumps-and-the-ruins-of-alder
David Eagleman,male,United States,2009,4948826,Sum: Forty Tales from the Afterlives,Short Stories,130,4.14,https://www.goodreads.com/book/show/4948826-sum
Saundra Mitchell,female,United States,2009,3351354,Shadowed Summer,Young Adult,192,3.53,https://www.goodreads.com/book/show/3351354-shadowed-summer
Scott Westerfeld,male,United States,2009,6050678,Leviathan,Science Fiction,440,3.91,https://www.goodreads.com/book/show/6050678-leviathan
Cherise Sinclair,female,United States,2009,19453641,The Dom's Dungeon,Erotica,262,4.14,https://www.goodreads.com/book/show/19453641-the-dom-s-dungeon
Carrie Ryan,female,United States,2009,3432478,The Forest of Hands and Teeth,Young Adult,310,3.59,https://www.goodreads.com/book/show/3432478-the-forest-of-hands-and-teeth
Gail Carriger,male,United States,2009,6381205,Soulless,Science Fiction,357,3.91,https://www.goodreads.com/book/show/6381205-soulless
Loretta Chase,female,United States,2009,5307483,Don't Tempt Me,Romance,353,3.8,https://www.goodreads.com/book/show/5307483-don-t-tempt-me
Kami Garcia,female,United States,2009,6304335,Beautiful Creatures,Young Adult,563,3.76,https://www.goodreads.com/book/show/6304335-beautiful-creatures
Siobhan Dowd,female,United Kingdom,2009,6609851,Solace of the Road,Young Adult,272,3.57,https://www.goodreads.com/book/show/6609851-solace-of-the-road
Suzanne Weyn,female,United States,2009,5928862,The Diamond Secret:  A Retelling of Anastasia,Fantasy,240,3.84,https://www.goodreads.com/book/show/5928862-the-diamond-secret
Nora Roberts,female,United States,2009,6070950,Bed of Roses,Romance,335,4.12,https://www.goodreads.com/book/show/6070950-bed-of-roses
Elizabeth Hoyt,male,United States,2009,5554803,To Beguile a Beast,Romance,333,4.04,https://www.goodreads.com/book/show/5554803-to-beguile-a-beast
Erin Downing,male,United States,2009,6162873,Drive Me Crazy,Romance,210,3.76,https://www.goodreads.com/book/show/6162873-drive-me-crazy
Kate Brian,male,United States,2009,6380220,Ex-mas,Holiday,224,3.64,https://www.goodreads.com/book/show/6380220-ex-mas
Anna Godbersen,female,United States,2009,6239873,Splendor,Historical,391,3.84,https://www.goodreads.com/book/show/6239873-splendor
Jeff Lemire,male,Canada,2009,6096829,Essex County,Sequential Art,512,4.31,https://www.goodreads.com/book/show/6096829-essex-county
Alan Bradley,male,Canada,2009,40605285,The Sweetness at the Bottom of the Pie,Mystery,374,3.81,https://www.goodreads.com/book/show/40605285-the-sweetness-at-the-bottom-of-the-pie
Jacqueline Carey,female,United States,2009,5931169,Santa Olivia,Fantasy,341,3.84,https://www.goodreads.com/book/show/5931169-santa-olivia
Kate Mosse,male,United Kingdom,2009,6450212,The Winter Ghosts,Historical,253,3.41,https://www.goodreads.com/book/show/6450212-the-winter-ghosts
G.A. Hauser,female,United States,2009,8633938,The Wedding Planner,Romance,217,3.84,https://www.goodreads.com/book/show/8633938-the-wedding-planner
Robico,male,Japan,2009,6692627,となりの怪物くん 1 [My Little Monster 1],Sequential Art,169,4.25,https://www.goodreads.com/book/show/6692627-1-my-little-monster-1
Rei Toma,female,Japan,2009,11029842,"Dawn of the Arcana, Vol. 01",Sequential Art,192,4.17,https://www.goodreads.com/book/show/11029842-dawn-of-the-arcana-vol-01
Kaoru Tada,female,Japan,2009,6460146,"Itazura Na Kiss, Volume 1",Romance,328,4.06,https://www.goodreads.com/book/show/6460146-itazura-na-kiss-volume-1
Irene L. Pynn,female,United States,2009,7816187,From Light to Dark,Fantasy,199,3.65,https://www.goodreads.com/book/show/7816187-from-light-to-dark
Karen Harper,female,United States,2009,3864007,Mistress Shakespeare,Historical,366,3.69,https://www.goodreads.com/book/show/3864007-mistress-shakespeare
Melanie Benjamin,female,United States,2009,6540352,Alice I Have Been,Historical,345,3.64,https://www.goodreads.com/book/show/6540352-alice-i-have-been
Paolo Bacigalupi,male,United States,2009,6597651,The Windup Girl,Science Fiction,359,3.75,https://www.goodreads.com/book/show/6597651-the-windup-girl
Sarah Blake,female,United States,2009,6578507,The Postmistress,Historical,11,3.31,https://www.goodreads.com/book/show/6578507-the-postmistress
Leann Sweeney,female,United States,2009,6238524,"The Cat, the Quilt and the Corpse",Mystery,278,3.96,https://www.goodreads.com/book/show/6238524-the-cat-the-quilt-and-the-corpse
Cyn Balog,female,United States,2009,3472820,Fairy Tale,Young Adult,248,3.43,https://www.goodreads.com/book/show/3472820-fairy-tale
